#lenk          enk(meV)       PAM  Sxy            Syz            Szx
   0.2985056887  40.1539606113  0.0   0.0645085365   0.0540828619   0.0312247545
   0.3171622942  40.0097398144  0.0   0.0632847488   0.0547520048   0.0316110845
   0.3358188998  39.8687561527  0.0   0.0613479358   0.0548412815   0.0316626285
   0.3544755053  39.7318752454  0.0   0.0587474979   0.0542982393   0.0313491031
   0.3731321108  39.5997941429  0.0   0.0555520761   0.0531005434   0.0306576131
   0.3917887164  39.4730466559  0.0   0.0518463293   0.0512628404   0.0295966149
   0.4104453219  39.3520172594  0.0   0.0477265848   0.0488376881   0.0281964527
   0.4291019275  39.2369620484  0.0   0.0432962141   0.0459106317   0.0265065160
   0.4477585330  39.1280344956  0.0   0.0386614598   0.0425909067   0.0245898720
   0.4664151386  39.0253135508  0.0   0.0339281495   0.0389999961   0.0225166589
   0.4850717441  38.9288318219  0.0   0.0291994088   0.0352602648   0.0203575241
   0.5037283496  38.8386020198  0.0   0.0245742165   0.0314853403   0.0181780704
   0.5223849552  38.7546403355  0.0   0.0201464689   0.0277731301   0.0160348249
   0.5410415607  38.6769858289  0.0   0.0160041154   0.0242016619   0.0139728368
   0.5596981663  38.6057151745  0.0   0.0122278917   0.0208274392   0.0120247284
   0.5783547718  38.5409522212  0.0   0.0088891999   0.0176857646   0.0102108818
   0.5970113773  38.4828718393  0.0   0.0060467877   0.0147924343   0.0085404167
   0.6156679829  38.4316975220  0.0   0.0037420990   0.0121462773   0.0070126572
   0.6343245884  38.3876923245  0.0   0.0019935338   0.0097321233   0.0056188446
   0.6529811940  38.3511431008  0.0   0.0000000000   0.0075238815   0.0043439156
   0.6716377995  38.3223387572  0.0   0.0000000000   0.0054874828   0.0031682001
   0.6902944051  38.3015443591  0.0   0.0000000000   0.0035834787   0.0020689227
   0.7089510106  38.2889742063  0.0   0.0000000000   0.0017691425   0.0010214151
   0.7276076161  38.2847679759  0.0   0.0000000000   0.0000000000   0.0000000000
   0.7276076161  38.2847679759  0.0   0.0000000000   0.0000000000   0.0000000000
   0.7383790123  38.2840811262  0.0   0.0000000000   0.0082609598  -0.0143083990
   0.7491504084  38.2820206662  0.0   0.0000000000   0.0165021850  -0.0285826197
   0.7599218046  38.2785868614  0.0   0.0000000000   0.0247039289  -0.0427884569
   0.7706932007  38.2737801471  0.0   0.0000000000   0.0328464158  -0.0568916578
   0.7814645968  38.2676011195  0.0   0.0000000000   0.0409098313  -0.0708579033
   0.7922359930  38.2600505260  0.0   0.0000000000   0.0488743161  -0.0846527955
   0.8030073891  38.2511292558  0.0   0.0000000000   0.0567199631  -0.0982418548
   0.8137787852  38.2408383362  0.0   0.0000000000   0.0644268205  -0.1115905236
   0.8245501814  38.2291789369  0.0   0.0000000000   0.0719748995  -0.1246641799
   0.8353215775  38.2161523877  0.0   0.0000000000   0.0793441851  -0.1374281570
   0.8460929736  38.2017602139  0.0   0.0000000000   0.0865146507  -0.1498477678
   0.8568643698  38.1860041969  0.0   0.0000000000   0.0934662718  -0.1618883289
   0.8676357659  38.1688864646  0.0   0.0000000000   0.1001790370  -0.1735151794
   0.8784071620  38.1504096210  0.0   0.0000000000   0.1066329505  -0.1846936856
   0.8891785582  38.1305769217  0.0   0.0000000000   0.1128080217  -0.1953892228
   0.8999499543  38.1093925050  0.0   0.0000000000   0.1186842331  -0.2055671197
   0.9107213505  38.0868616906  0.0   0.0000000000   0.1242414785  -0.2151925513
   0.9214927466  38.0629913553  0.0   0.0000000000   0.1294594603  -0.2242303610
   0.9322641427  38.0377904036  0.0   0.0000000000   0.1343175312  -0.2326447869
   0.9430355389  38.0112703486  0.0   0.0000000000   0.1387944664  -0.2403990664
   0.9538069350  37.9834460274  0.0   0.0000000000   0.1428681431  -0.2474548815
   0.9645783311  37.9543364772  0.0   0.0000000000   0.1465151043  -0.2537716039
   0.9753497273  37.9239660108  0.0   0.0000000000   0.1497099765  -0.2593052850
   0.9861211234  37.8923655376  0.0   0.0000000000   0.1524247003  -0.2640073248
   0.9968925195  37.8595741941  0.0   0.0000000000   0.1546275298  -0.2678227376
   1.0076639157  37.8256413678  0.0   0.0000000000   0.1562817392  -0.2706879126
   1.0184353118  37.7906292244  0.0   0.0000000000   0.1573439679  -0.2725277470
   1.0292067080  37.7546158863  0.0   0.0000000000   0.1577621232  -0.2732520133
   1.0399781041  37.7176994533  0.0   0.0000000000   0.1574727578  -0.2727508179
   1.0507495002  37.6800031097  0.0   0.0000000000   0.1563978589  -0.2708890385
   1.0615208964  37.6416816229  0.0   0.0000000000   0.1544410518  -0.2674997491
   1.0722922925  37.6029295808  0.0   0.0000000000   0.1514833858  -0.2623769211
   1.0830636886  37.5639917224  0.0   0.0000000000   0.1473792294  -0.2552683133
   1.0938350848  37.5251755953  0.0   0.0000000000   0.1419535016  -0.2458706762
   1.1046064809  37.4868663957  0.0   0.0000000000   0.1350027263  -0.2338315785
   1.1153778770  37.4495429668  0.0   0.0000000000   0.1263044013  -0.2187656343
   1.1261492732  37.4137921952  0.0   0.0000000000   0.1156417580  -0.2002973868
   1.1369206693  37.3803161808  0.0   0.0000000000   0.1028527958  -0.1781462301
   1.1476920654  37.3499228401  0.0   0.2412162785   0.0763269433  -0.0338926340
   1.1476920654  37.3499228401  0.0   0.2412162785   0.0763269433  -0.0338926340
   1.1692348577  37.4055313768  0.0   0.0000000000  -0.0858195796  -0.1486439113
   1.1907776500  37.4582336749  0.0   0.0000000000  -0.0835097012  -0.1446430645
   1.2123204423  37.5082597264  0.0   0.0000000000  -0.0810218701  -0.1403340086
   1.2338632345  37.5558826952  0.0   0.0000000000  -0.0783994366  -0.1357918184
   1.2554060268  37.6014082505  0.0   0.0000000000  -0.0756874726  -0.1310945583
   1.2769488191  37.6451650222  0.0   0.0000000000  -0.0729327191  -0.1263231859
   1.2984916114  37.6874964524  0.0   0.0000000000  -0.0701832135  -0.1215609039
   1.3200344036  37.7287543704  0.0   0.0000000000  -0.0674876260  -0.1168920127
   1.3415771959  37.7692946189  0.0   0.0000000000  -0.0648943519  -0.1124003372
   1.3631199882  37.8094750335  0.0   0.0000000000  -0.0624504033  -0.1081673147
   1.3846627804  37.8496560201  0.0   0.0000000000  -0.0601998994  -0.1042699555
   1.4062055727  37.9611381513  0.0   0.0000000000  -0.0326005490  -0.0564658574
   1.4277483650  38.0855595051  0.0   0.0000000000  -0.0276359474  -0.0478668900
   1.4492911573  38.2177258438  0.0   0.0000000000  -0.0227559217  -0.0394144296
   1.4708339495  38.3573791524  0.0   0.0000000000  -0.0180217145  -0.0312145384
   1.4923767418  38.5042291183  0.0   0.0000000000  -0.0134741685  -0.0233379556
   1.5139195341  38.6579359292  0.0   0.0000000000  -0.0091416268  -0.0158337719
   1.5354623263  38.8180956694  0.0   0.0000000000  -0.0050449977  -0.0087382011
   1.5570051186  38.9842271250  0.0   0.0000000000  -0.0012010746  -0.0020803304
   1.5785479109  39.1557593688  0.0   0.0000000000   0.0023752512   0.0041140483
   1.6000907032  39.3320198483  0.0   0.0000000000   0.0056695064   0.0098198661
   1.6216334954  39.5122229326  0.0   0.0000000000   0.0086666482   0.0150110682
   1.6431762877  39.6954590407  0.0   0.0000000000   0.0113504373   0.0196595277
   1.6647190800  39.8806846216  0.0   0.0000000000   0.0137030944   0.0237344495
   1.6862618722  40.0667134043  0.0   0.0000000000   0.0157052059   0.0272022087
   1.7078046645  40.2522095216  0.0   0.0000000000   0.0173358819   0.0300266227
   1.7293474568  40.4356833468  0.0   0.0000000000   0.0185731937   0.0321697099
   1.7508902491  40.6154911812  0.0   0.0000000000   0.0193949463   0.0335930276
   1.7724330413  40.7898402826  0.0   0.0000000000   0.0197798528   0.0342597056
   1.7939758336  40.9568010962  0.0   0.0000000000   0.0197091802   0.0341372975
   1.8155186259  41.1143288537  0.0   0.0000000000   0.0191689138   0.0332015289
   1.8370614182  41.2602968200  0.0   0.0000000000   0.0181524260   0.0314409209
   1.8586042104  41.3925431799  0.0   0.0000000000   0.0166635341   0.0288620849
   1.8801470027  41.5089326707  0.0   0.0000000000   0.0147196765   0.0254952252
   1.9016897950  41.6074323930  0.0   0.0000000000   0.0123547660   0.0213990805
   1.9232325872  41.6861987585  0.0   0.0000000000   0.0096211233   0.0166642730
   1.9447753795  41.7436695604  0.0   0.0000000000   0.0065898427   0.0114139414
   1.9663181718  41.7786523229  0.0   0.0000000000   0.0033490689   0.0058007570
   1.9878609641  39.6433916995  0.0   0.0000000000   0.0000000000   0.0000000000
   1.9878609641  39.6433916995  0.0   0.0000000000   0.0000000000   0.0000000000
   2.0020177953  40.2184623358  0.0   0.0147612409   0.0000000000   0.0000000000
   2.0161746265  40.2151117857  0.0   0.0295069468   0.0000000000   0.0000000000
   2.0303314577  40.2095172542  0.0   0.0442215144   0.0000000000   0.0000000000
   2.0444882889  40.2016634854  0.0   0.0588892068   0.0000000000   0.0000000000
   2.0586451202  40.1915294551  0.0   0.0734940925   0.0000000000   0.0000000000
   2.0728019514  40.1790887062  0.0   0.0880199936   0.0000000000   0.0000000000
   2.0869587826  40.1643097845  0.0   0.1024504429   0.0000000000   0.0000000000
   2.1011156138  40.1471567740  0.0   0.1167686524   0.0000000000   0.0000000000
   2.1152724451  40.1275899368  0.0   0.1309574941   0.0000000000   0.0000000000
   2.1294292763  40.1055664574  0.0   0.1449994936   0.0000000000   0.0000000000
   2.1435861075  40.0810412958  0.0   0.1588768352   0.0000000000   0.0000000000
   2.1577429387  40.0539681492  0.0   0.1725713769   0.0000000000   0.0000000000
   2.1718997699  40.0243005256  0.0   0.1860646733   0.0000000000   0.0000000000
   2.1860566012  39.9919929291  0.0   0.1993380017   0.0000000000   0.0000000000
   2.2002134324  39.9570021575  0.0   0.2123723855   0.0000000000   0.0000000000
   2.2143702636  39.9192887126  0.0   0.2251486095   0.0000000000   0.0000000000
   2.2285270948  39.8788183205  0.0   0.2376472175   0.0000000000   0.0000000000
   2.2426839261  39.8355635607  0.0   0.2498484835   0.0000000000   0.0000000000
   2.2568407573  39.7895056014  0.0   0.2617323450   0.0000000000   0.0000000000
   2.2709975885  39.7406360353  0.0   0.2732782869   0.0000000000   0.0000000000
   2.2851544197  39.6889588129  0.0   0.2844651623   0.0000000000   0.0000000000
   2.2993112509  39.6344922645  0.0   0.2952709373   0.0000000000   0.0000000000
   2.3134680822  39.5772712048  0.0   0.3056723463   0.0000000000   0.0000000000
   2.3276249134  39.5173491079  0.0   0.3156444455   0.0000000000   0.0000000000
   2.3417817446  39.4548003394  0.0   0.3251600542   0.0000000000   0.0000000000
   2.3559385758  39.3897224250  0.0   0.3341890764   0.0000000000   0.0000000000
   2.3700954071  39.3222383302  0.0   0.3426977031   0.0000000000   0.0000000000
   2.3842522383  39.2524987126  0.0   0.3506475016   0.0000000000   0.0000000000
   2.3984090695  39.1806840951  0.0   0.3579944121   0.0000000000   0.0000000000
   2.4125659007  39.1070068872  0.0   0.3646876891   0.0000000000   0.0000000000
   2.4267227319  39.0317131585  0.0   0.3706688480   0.0000000000   0.0000000000
   2.4408795632  38.9550840327  0.0   0.3758707067   0.0000000000   0.0000000000
   2.4550363944  38.8774365357  0.0   0.3802166488   0.0000000000   0.0000000000
   2.4691932256  38.7991236869  0.0   0.3836202778   0.0000000000   0.0000000000
   2.4833500568  38.7205335817  0.0   0.3859856703   0.0000000000   0.0000000000
   2.4975068881  38.6420871743  0.0   0.3872084776   0.0000000000   0.0000000000
   2.5116637193  38.5642344548  0.0   0.3871781349   0.0000000000   0.0000000000
   2.5258205505  38.4874487240  0.0   0.3857814211   0.0000000000   0.0000000000
   2.5399773817  38.4122187586  0.0  -0.0266386138   0.0000000000   0.0000000000
   2.5399773817  38.4122187586  0.0  -0.0266386138   0.0000000000   0.0000000000
   2.5586339873  38.4145463484  0.0  -0.0111636843   0.0089210975   0.0051505182
   2.5772905928  38.4214514080  0.0  -0.0218221927   0.0174448189   0.0100717318
   2.5959471983  38.4327029580  0.0  -0.0315178734   0.0252099008   0.0145549179
   2.6146038039  38.4479242024  0.0  -0.0398809628   0.0319215446   0.0184298944
   2.6332604094  38.4666062102  0.0  -0.0466556217   0.0373722707   0.0215768771
   2.6519170150  38.4881289486  0.0  -0.0517094218   0.0414506488   0.0239315329
   2.6705736205  38.5117895912  0.0  -0.0550270264   0.0441381161   0.0254831451
   2.6892302261  38.5368365206  0.0  -0.0566916909   0.0454961465   0.0262672061
   2.7078868316  38.5625061368  0.0  -0.0568597813   0.0456473849   0.0263545249
   2.7265434371  38.5880589823  0.0  -0.0557335623   0.0447546628   0.0258391127
   2.7452000427  38.6128119427  0.0  -0.0535364118   0.0430012062   0.0248267549
   2.7638566482  38.6361641548  0.0  -0.0504929781   0.0405742027   0.0234255245
   2.7825132538  38.6576154063  0.0  -0.0468151983   0.0376526718   0.0217387785
   2.8011698593  38.6767768770  0.0  -0.0426938847   0.0343995964   0.0198606150
   2.8198264649  38.6933748574  0.0  -0.0382948947   0.0309576665   0.0178734162
   2.8384830704  38.7072485229  0.0  -0.0337586395   0.0274477374   0.0158469581
   2.8571396759  38.7183429915  0.0  -0.0292017345   0.0239691145   0.0138385745
   2.8757962815  38.7266988488  0.0  -0.0247197887   0.0206009264   0.0118939505
   2.8944528870  38.7324391854  0.0  -0.0203905810   0.0174040531   0.0100482350
   2.9131094926  38.7357550318  0.0  -0.0162771062   0.0144232596   0.0083272733
   2.9317660981  38.7368899516  0.0  -0.0124301813   0.0116893445   0.0067488468
   2.9504227037  38.7361244626  0.0  -0.0088904623   0.0092212114   0.0053238696
   2.9690793092  38.7337609119  0.0  -0.0056898493   0.0070278330   0.0040575221
   2.9877359147  38.7301093935  0.0  -0.0028523531   0.0051100988   0.0029503178
   3.0063925203  38.7254752499  0.0   0.0000000000   0.0034625374   0.0019990978
   3.0250491258  38.7201486172  0.0   0.0016741853   0.0020748893   0.0011979388
   3.0437057314  38.7143963380  0.0   0.0033515874   0.0000000000   0.0000000000
   3.0623623369  38.7084564005  0.0   0.0046422851   0.0000000000   0.0000000000
   3.0810189424  38.7025348630  0.0   0.0055575089   0.0000000000   0.0000000000
   3.0996755480  38.6968050421  0.0   0.0061146080  -0.0011781614   0.0000000000
   3.1183321535  38.6914085932  0.0   0.0063364168  -0.0015039072   0.0000000000
   3.1369887591  38.6864580192  0.0   0.0062505133  -0.0016710812   0.0000000000
   3.1556453646  38.6820401125  0.0   0.0058884294  -0.0016982197   0.0000000000
   3.1743019702  38.6782198633  0.0   0.0052848747  -0.0016040931   0.0000000000
   3.1929585757  38.6750444313  0.0   0.0044770209  -0.0014078257   0.0000000000
   3.2116151812  38.6725468653  0.0   0.0035038760  -0.0011289937   0.0000000000
   3.2302717868  38.6707493446  0.0   0.0024057616   0.0000000000   0.0000000000
   3.2489283923  38.6696657968  0.0   0.0012238864   0.0000000000   0.0000000000
   3.2675849979  38.6693038068  0.0   0.0000000000   0.0000000000   0.0000000000
   3.2675849979  38.6693038068  0.0   0.0000000000   0.0000000000   0.0000000000
   3.2783563940  38.6700922714  0.0   0.0000000000   0.0000000000   0.0000000000
   3.2891277901  38.6724466437  0.0   0.0000000000   0.0000000000   0.0000000000
   3.2998991863  38.6763342022  0.0   0.0000000000   0.0000000000   0.0000000000
   3.3106705824  38.6817015313  0.0   0.0000000000   0.0000000000   0.0012367913
   3.3214419785  38.6884761246  0.0   0.0000000000   0.0000000000   0.0015099150
   3.3322133747  38.6965684843  0.0   0.0000000000  -0.0010165793   0.0017607629
   3.3429847708  38.7058745926  0.0   0.0000000000  -0.0011469131   0.0019865077
   3.3537561670  38.7162786187  0.0   0.0000000000  -0.0012615374   0.0021850430
   3.3645275631  38.7276557263  0.0   0.0000000000  -0.0013596562   0.0023549900
   3.3752989592  38.7398748599  0.0   0.0000000000  -0.0014408794   0.0024956727
   3.3860703554  38.7528014053  0.0   0.0000000000  -0.0015051938   0.0026070689
   3.3968417515  38.7662996459  0.0   0.0000000000  -0.0015529245   0.0026897411
   3.4076131476  38.7802349593  0.0   0.0000000000  -0.0015846874   0.0027447563
   3.4183845438  38.7944757225  0.0   0.0000000000  -0.0016013395   0.0027735989
   3.4291559399  38.8088949147  0.0   0.0000000000  -0.0016039273   0.0027780814
   3.4399273360  38.8233714220  0.0   0.0000000000  -0.0015936368   0.0027602581
   3.4506987322  38.8377910603  0.0   0.0000000000  -0.0015717462   0.0027223428
   3.4614701283  38.8520473409  0.0   0.0000000000  -0.0015395825   0.0026666341
   3.4722415245  38.8660420083  0.0   0.0000000000  -0.0014984828   0.0025954478
   3.4830129206  38.8796853790  0.0   0.0000000000  -0.0014497595   0.0025110571
   3.4937843167  38.8928965125  0.0   0.0000000000  -0.0013946711   0.0024156416
   3.5045557129  38.9056032426  0.0   0.0000000000  -0.0013343963   0.0023112432
   3.5153271090  38.9177420941  0.0   0.0000000000  -0.0012700132   0.0021997289
   3.5260985051  38.9292581084  0.0   0.0000000000  -0.0012024814   0.0020827610
   3.5368699013  38.9401045967  0.0   0.0000000000  -0.0011326277   0.0019617714
   3.5476412974  38.9502428377  0.0   0.0000000000  -0.0010611347   0.0018379426
   3.5584126935  38.9596417325  0.0   0.0000000000   0.0000000000   0.0017121918
   3.5691840897  38.9682774294  0.0   0.0000000000   0.0000000000   0.0015851598
   3.5799554858  38.9761329258  0.0   0.0000000000   0.0000000000   0.0014572031
   3.5907268819  38.9831976553  0.0   0.0000000000   0.0000000000   0.0013283891
   3.6014982781  38.9894670645  0.0   0.0000000000   0.0000000000   0.0011984938
   3.6122696742  38.9949421853  0.0   0.0000000000   0.0000000000   0.0010670028
